Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
12-Aug-25,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Critical,5063906,https://support.microsoft.com/help/5063906,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063906,6.2.9200.25622,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2012,,Elevation of Privilege,Critical,5063906,https://support.microsoft.com/help/5063906,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063906,6.2.9200.25622,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Critical,5063947,https://support.microsoft.com/help/5063947,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063947,6.1.7601.27872,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Critical,5063927,https://support.microsoft.com/help/5063927,SecurityOnly,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063927,6.1.7601.27872,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Critical,5063899,https://support.microsoft.com/help/5063899,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063899,10.0.25398.1791,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53726
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53726
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53726
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53726
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53726
12-Aug-25,Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53725
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Critical,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Critical,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Critical,5063899,https://support.microsoft.com/help/5063899,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063899,10.0.25398.1791,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 11 Version 23H2 for x64-based Systems,,Remote Code Execution,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Remote Code Execution,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2025 (Server Core installation),,Remote Code Execution,Critical,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2025 (Server Core installation),,Remote Code Execution,Critical,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 22H2 for x64-based Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 11 Version 22H2 for x64-based Systems,,Remote Code Execution,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 11 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 21H2 for x64-based Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 21H2 for ARM64-based Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 21H2 for 32-bit Systems,,Remote Code Execution,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2022 (Server Core installation),,Remote Code Execution,Critical,5063880,https://support.microsoft.com/help/5063880,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063880,10.0.20348.4052,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2022 (Server Core installation),,Remote Code Execution,Critical,5063812,https://support.microsoft.com/help/5063812,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063812,10.0.20348.3989,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2022,,Remote Code Execution,Critical,5063880,https://support.microsoft.com/help/5063880,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063880,10.0.20348.4052,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2022,,Remote Code Execution,Critical,5063812,https://support.microsoft.com/help/5063812,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063812,10.0.20348.3989,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2019 (Server Core installation),,Remote Code Execution,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows Server 2019,,Remote Code Execution,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Windows 10 Version 1809 for 32-bit Systems,,Remote Code Execution,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53766
12-Aug-25,Azure Stack Hub,,Information Disclosure,Important,Release Notes,https://learn.microsoft.com/en-us/azure-stack/operator/app-service-release-notes-2025r1?view=azs-2501&tabs=EntraID,Security Update,https://aka.ms/appsvcupdate25R1installer,102.10.2.11,CVE-2025-53765,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53765
12-Aug-25,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,5063889,https://support.microsoft.com/help/5063889,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063889,10.0.10240.21100,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows 10 for 32-bit Systems,,Elevation of Privilege,Important,5063889,https://support.microsoft.com/help/5063889,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063889,10.0.10240.21100,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows Server 2025,,Elevation of Privilege,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows Server 2025,,Elevation of Privilege,Important,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows 11 Version 24H2 for x64-based Systems,,Elevation of Privilege,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
